x,y,z,vx,vy,vz,zv
0,0,-0,0,0,0,1
-6.98312581660228e-06,4.26267115906304e-06,0.000115036417630449,-0.000372338949106852,0.000227284894878716,-0.00613527451922083,1
-1.32422079359189e-05,8.55703774374012e-06,0.000275865423686969,-0.000410952240038342,0.000274825833296734,-0.00969647803045329,1
-1.76577994818951e-05,8.63278352359401e-06,0.000442069040515272,-0.000341738118292698,7.65764092111958e-05,-0.0113455977576252,1
-1.82241936324287e-05,7.32945737074956e-06,0.000600335459634304,-0.000128672652952826,-5.20588426802964e-05,-0.0121653777388075,1
-1.61337438401333e-05,7.10440581348389e-06,0.000743929337846492,8.70132130033657e-05,-2.91838042784032e-05,-0.0122955932679289,1
-1.42281086056165e-05,8.42714797944496e-06,0.000880670338627808,0.000147291619021813,7.40526616216874e-05,-0.0124755326676068,1
-1.33479843923539e-05,8.40395956353703e-06,0.001012104604627,0.00010492272848439,2.25264232012925e-05,-0.0125804326481317,1
-1.49974625565893e-05,8.21418095462473e-06,0.00113950821415272,-7.44915430753147e-05,-5.10889687773148e-06,-0.0126031058192215,1
-1.74700524829682e-05,8.81028365832231e-06,0.0012633667750677,-0.000190822255813402,3.82683124255613e-05,-0.0125340339076525,1
-2.12164019822434e-05,1.04967679159996e-05,0.00138673486038294,-0.000317781980360942,0.000126953343183008,-0.012577215821071,1
-2.6554863978895e-05,1.31833514220658e-05,0.00150828994279814,-0.000470640049813567,0.000225649859420161,-0.0125304498050611,1
-3.31381571329774e-05,1.53128264813781e-05,0.00163091690493235,-0.000608970516410024,0.000221995142248383,-0.0126253318120919,1
-3.78887239979201e-05,1.49600434039931e-05,0.00175607815401005,-0.000532192342541758,5.16934277674813e-05,-0.0128540351936447,1
-4.25414152500767e-05,1.40526748959246e-05,0.00188051643471014,-0.000499864531056258,-4.43503495770013e-05,-0.0128972826077763,1
-4.52421024183241e-05,1.39241710935887e-05,0.00200496469440425,-0.00035564749629051,-2.39552689242983e-05,-0.0129216399916058,1
-4.76166966182712e-05,1.34917555410369e-05,0.00212786233483181,-0.00028414581407884,-3.77821984271852e-05,-0.0128293111942923,1
-5.19885895775163e-05,1.57308655850528e-05,0.0022488709464649,-0.000396444616901884,0.000140314814770835,-0.01267172578546,1
-5.49446465290149e-05,1.88907973207891e-05,0.00237055036923057,-0.000338025043609086,0.000264319998921844,-0.0126656914750476,1
-5.64928232644336e-05,2.19013389158763e-05,0.00249269722780592,-0.000221681503369173,0.000296561650421781,-0.0126968325355944,1
-6.16290440659029e-05,2.49442990563555e-05,0.00261581019962667,-0.000427505228290325,0.000309832668341575,-0.0127743710537258,1
-6.62880673022808e-05,2.90686373898432e-05,0.0027395047734783,-0.000465303219874427,0.000388417518277839,-0.0128411846476974,1
-7.06994310933882e-05,3.13410998556704e-05,0.0028615448845632,-0.000461294679830861,0.000288540233286388,-0.0127510626227914,1
-7.52012763146488e-05,3.14514002827991e-05,0.0029841923303197,-0.000466120714843564,0.000106323693409734,-0.0127619602343271,1
-8.0941279174314e-05,3.2984518937497e-05,0.00310618954548498,-0.000552543078485468,0.000141359343585224,-0.0127212760486057,1
-8.58126030757939e-05,3.27145624624789e-05,0.00323055925910032,-0.00052265283614437,2.99075007840503e-05,-0.0128698446821271,1
-9.16260037871114e-05,3.23313481808821e-05,0.00335457277433362,-0.000576917219006982,-1.59983797852994e-05,-0.0128963556126013,1
-9.79550837260378e-05,3.19418936016672e-05,0.00347675045330251,-0.000630796704225985,-3.21398723856516e-05,-0.0127797634802635,1
-0.000106052115911446,3.40714708525813e-05,0.00359751706355643,-0.000770278326300203,0.000134795293464064,-0.0126432568015482,1
-0.000114779796837867,3.68192135098478e-05,0.00371742598768229,-0.00086119833198505,0.00023426045141825,-0.0125378148576595,1
-0.000123072840533288,4.01318742524367e-05,0.00383862417593648,-0.000862560205055017,0.000306982920431293,-0.0125899950552668,1
-0.000132095487270715,4.19526672439137e-05,0.00395904647298992,-0.00091297260005285,0.000229738748044881,-0.0125547395896515,1
-0.00013811930393785,4.28975537638966e-05,0.00408032291306275,-0.000724918851788307,0.000143329995430843,-0.0126011486654544,1
-0.000144814011471579,4.28237272854088e-05,0.00419990412560248,-0.000706474079166623,4.4008521867284e-05,-0.0125009715885187,1
-0.000151282030822459,4.27715555015836e-05,0.00432083062517532,-0.000684636828113676,1.14925092318204e-05,-0.0125587847392593,1
-0.000156784481728062,4.41634577890129e-05,0.00444151779286945,-0.0006110548069831,9.92244381770669e-05,-0.0125621892582401,1
-0.000164159750124602,4.85638534186189e-05,0.004559454357058,-0.000714079921689429,0.000335218043581748,-0.0123750348163671,1
-0.000170869679665612,5.27100653218059e-05,0.00467940628853828,-0.000703791890969483,0.000398595215890892,-0.0124489507086736,1
-0.000179590447762915,5.71589011104157e-05,0.00480202368596026,-0.000837925785747254,0.000441003340082974,-0.0126567503185492,1
-0.000188435256065515,6.02549549323313e-05,0.00492373129014178,-0.000892326479696816,0.000362906732331756,-0.0126655968638085,1
-0.000197883239508454,6.16498599428445e-05,0.00504774455859669,-0.00095223346790036,0.000219713692367318,-0.0128264850502559,1
-0.000206511602923479,6.25960954042023e-05,0.00517072381658662,-0.000916624537159151,0.000139983662298565,-0.0128107664766685,1
-0.00021634321866165,6.57160605158218e-05,0.00529217230297097,-0.000986804882401607,0.000261501720738744,-0.0127005818613963,1
