x,y,z,vx,vy,vz,zv
0,0,-0,0,0,0,1
2.75426786037055e-08,-1.20235128329678e-06,0.000110263529586931,1.46889289494269e-06,-6.4109257038578e-05,-0.0058807200221684,1
6.22682091322049e-07,9.98170488706853e-07,0.000260792806531298,3.04899890903521e-05,9.51368135164117e-05,-0.00911052771369644,1
4.62050790519845e-06,-3.98847642806146e-06,0.000419027566237061,0.000219203710167146,-0.000238252661915787,-0.0107696354794963,1
8.57084027341893e-06,-4.1562242175979e-06,0.000565099005708099,0.000285413240300414,-7.68631631099942e-05,-0.0113123772078382,1
9.19648397579738e-06,-2.02887365881239e-06,0.000698754952377194,0.000123428995850748,0.000104807826706524,-0.0114413084650312,1
5.58554614654645e-06,-1.32441748347141e-06,0.000822728610636483,-0.00018838831308843,7.73047797799563e-05,-0.0114031445158616,1
3.47241887551326e-06,3.09402130789158e-06,0.000939423750742185,-0.000198287273507888,0.000311863226269666,-0.0112756636335391,1
1.25750474754711e-06,3.99082773144104e-06,0.00105598634682643,-0.000212334363036562,0.000162651986735769,-0.0114531098459799,1
-2.46325181971863e-06,6.99931090091656e-06,0.00116847888755535,-0.000320767341648214,0.000256332177101492,-0.0113860312172556,1
-5.6279116726114e-06,9.14550505033801e-06,0.00128159504567422,-0.000322382955990831,0.000231746386465988,-0.0114960747778661,1
-6.32290934196171e-06,1.07874268289447e-05,0.00139550195286434,-0.000156729993845218,0.000190274392800548,-0.0116436035584969,1
-1.00936639183393e-05,1.02949249989629e-05,0.00150931563656319,-0.000310356973994915,3.12693466333392e-05,-0.011722617099017,1
-1.39574015007404e-05,1.0575491000585e-05,0.00162081511931762,-0.000369719386078024,2.98281194352271e-05,-0.011613242638796,1
-2.03105009806642e-05,1.47202340458708e-05,0.00173167431302438,-0.000560563809744516,0.000293475345981545,-0.0115452147014517,1
-2.71362211957412e-05,1.71765003843179e-05,0.00184363962095664,-0.000658535582611896,0.000268354150073642,-0.0116055581219894,1
-3.19499040238154e-05,1.67400857797998e-05,0.00195739997390077,-0.000554657320526944,6.19466687897541e-05,-0.0117538976498409,1
-3.47812983297076e-05,1.41670917253361e-05,0.00206958103275469,-0.000383583032254612,-0.000154897142392942,-0.0116995865791285,1
-3.59154566331683e-05,1.04210779020175e-05,0.00218207056238423,-0.000208914768704458,-0.000309428953867412,-0.0117039428041265,1
-4.28851873924886e-05,7.91562054439062e-06,0.00229512423087953,-0.000548629592493504,-0.000277426178533486,-0.0117451721307939,1
-4.9572976444649e-05,1.02219525709642e-05,0.00240698949917445,-0.000645641810021488,6.2928560503608e-05,-0.0116786111885318,1
-5.64620057101126e-05,1.20708216863956e-05,0.00252175688416234,-0.000692645312925662,0.000148118208679483,-0.0118549267347621,1
-6.36075439141966e-05,1.42115312710912e-05,0.00263443132829388,-0.000726308814622691,0.00019726281818844,-0.0117722496723189,1
-7.02230153248119e-05,1.5129869112577e-05,0.00274799821461355,-0.000701547554655079,0.000130399356825884,-0.0118052023449719,1
-7.57668014960839e-05,1.77437691738091e-05,0.00285901336768928,-0.000619702909013714,0.00022359620262828,-0.0116418722686691,1
-8.28519849148495e-05,2.09598429019657e-05,0.00297100647732425,-0.000697215658002084,0.000296726354860623,-0.0116529751168234,1
-8.89713400638647e-05,2.46856931895713e-05,0.0030833425060394,-0.000657623643999522,0.000356660586334857,-0.0116802886359553,1
-9.49499007700569e-05,2.7829159283398e-05,0.00319725744997631,-0.000634428052268352,0.000337303285111559,-0.0117977609304025,1
-0.000100349635096187,2.9142006217144e-05,0.00331036212318121,-0.000586857061660831,0.000205345702753201,-0.0117825105679555,1
-0.000106599578263289,3.15300888856753e-05,0.00342434271143867,-0.000628777394042336,0.000233787321990038,-0.0118372689981988,1
-0.000114585551528753,3.60305980282444e-05,0.00353775887867798,-0.000761977253739971,0.000388144082160061,-0.0118173796631223,1
-0.000121706731585455,4.16760487720799e-05,0.00365005314400355,-0.000748364424583146,0.000519365784740346,-0.011733763340902,1
-0.000127976243963384,4.45957427379882e-05,0.00376084752312285,-0.000685395278125895,0.000377671835236942,-0.0116024469033461,1
-0.00013523337173817,4.89380546769507e-05,0.00387453674720736,-0.000731449149370878,0.000426560749437633,-0.0117556939701739,1
-0.000143970772872204,5.4026274814255e-05,0.00398716137912268,-0.000848551280916741,0.000494359336404937,-0.0117352708525327,1
-0.000150012042090794,5.66701464842606e-05,0.00410049189499872,-0.000704051693866299,0.0003502222750679,-0.0117766039823073,1
-0.000157597360372731,5.94315091971688e-05,0.00421435707506379,-0.000760291239954308,0.000308925336149834,-0.0118273608032794,1
-0.000163976574128029,6.18917179888314e-05,0.00432740937422015,-0.00069696854654421,0.000274170946633035,-0.011789080354986,1
-0.000171020810437624,6.17247912104357e-05,0.004438785445702,-0.000720818154694388,8.24204647907947e-05,-0.0116612111271708,1
